Timestamp,Value,IsGood
1900-01-01T00:00:00.053,-0.010128776,TRUE
1900-01-01T00:00:00.054,-0.009864978,TRUE
1900-01-01T00:00:00.055,-0.009600281,TRUE
1900-01-01T00:00:00.056,-0.009334685,TRUE
1900-01-01T00:00:00.057,-0.009068192,TRUE
1900-01-01T00:00:00.058,-0.008800802,TRUE
1900-01-01T00:00:00.059,-0.008532516,TRUE
1900-01-01T00:00:00.060,-0.008263334,TRUE
1900-01-01T00:00:00.061,-0.007993257,TRUE
1900-01-01T00:00:00.062,-0.007722285,TRUE
1900-01-01T00:00:00.063,-0.00745042,TRUE
1900-01-01T00:00:00.064,-0.007177662,TRUE
1900-01-01T00:00:00.065,-0.006904011,TRUE
1900-01-01T00:00:00.066,-0.006629469,TRUE
1900-01-01T00:00:00.067,-0.006354035,TRUE
1900-01-01T00:00:00.068,-0.006077711,TRUE
1900-01-01T00:00:00.069,-0.005800497,TRUE
1900-01-01T00:00:00.070,-0.005522394,TRUE
1900-01-01T00:00:00.071,-0.005243402,TRUE
1900-01-01T00:00:00.072,-0.004963523,TRUE
1900-01-01T00:00:00.073,-0.004682756,TRUE
1900-01-01T00:00:00.074,-0.004401103,TRUE
1900-01-01T00:00:00.075,-0.004118564,TRUE
1900-01-01T00:00:00.076,-0.003835139,TRUE
1900-01-01T00:00:00.077,-0.00355083,TRUE
1900-01-01T00:00:00.078,-0.003265637,TRUE
1900-01-01T00:00:00.079,-0.002979561,TRUE
1900-01-01T00:00:00.080,-0.002692602,TRUE
1900-01-01T00:00:00.081,-0.002404761,TRUE
1900-01-01T00:00:00.082,-0.002116038,TRUE
1900-01-01T00:00:00.083,-0.001826435,TRUE
1900-01-01T00:00:00.084,-0.001535952,TRUE
1900-01-01T00:00:00.085,-0.00124459,TRUE
1900-01-01T00:00:00.086,-0.000952349,TRUE
1900-01-01T00:00:00.087,-0.00065923,TRUE
1900-01-01T00:00:00.088,-0.000365233,TRUE
1900-01-01T00:00:00.089,-7.03603E-05,TRUE
1900-01-01T00:00:00.090,0.000225389,TRUE
1900-01-01T00:00:00.091,0.000522013,TRUE
1900-01-01T00:00:00.092,0.000819513,TRUE
1900-01-01T00:00:00.093,0.001117886,TRUE
1900-01-01T00:00:00.094,0.001417133,TRUE
1900-01-01T00:00:00.095,0.001717252,TRUE
1900-01-01T00:00:00.096,0.002018243,TRUE
1900-01-01T00:00:00.097,0.002320106,TRUE
1900-01-01T00:00:00.098,0.00262284,TRUE
1900-01-01T00:00:00.099,0.002926443,TRUE
1900-01-01T00:00:00.100,0.003230916,TRUE
1900-01-01T00:00:00.101,0.003536258,TRUE
1900-01-01T00:00:00.102,0.003842468,TRUE
1900-01-01T00:00:00.103,0.004149545,TRUE
1900-01-01T00:00:00.104,0.004457489,TRUE
1900-01-01T00:00:00.105,0.004766298,TRUE
1900-01-01T00:00:00.106,0.005075974,TRUE
1900-01-01T00:00:00.107,0.005386513,TRUE
1900-01-01T00:00:00.108,0.005697917,TRUE
1900-01-01T00:00:00.109,0.006010184,TRUE
1900-01-01T00:00:00.110,0.006323314,TRUE
1900-01-01T00:00:00.111,0.006637306,TRUE
1900-01-01T00:00:00.112,0.006952159,TRUE
1900-01-01T00:00:00.113,0.007267873,TRUE
1900-01-01T00:00:00.114,0.007584446,TRUE
1900-01-01T00:00:00.115,0.007901879,TRUE
1900-01-01T00:00:00.116,0.008220171,TRUE
1900-01-01T00:00:00.117,0.00853932,TRUE
1900-01-01T00:00:00.118,0.008859327,TRUE
1900-01-01T00:00:00.119,0.00918019,TRUE
1900-01-01T00:00:00.120,0.00950191,TRUE
1900-01-01T00:00:00.121,0.009824484,TRUE
1900-01-01T00:00:00.122,0.010147913,TRUE
1900-01-01T00:00:00.123,0.010472195,TRUE
1900-01-01T00:00:00.124,0.010797331,TRUE
1900-01-01T00:00:00.125,0.01112332,TRUE
1900-01-01T00:00:00.126,0.01145016,TRUE
1900-01-01T00:00:00.127,0.011777851,TRUE
1900-01-01T00:00:00.128,0.012106392,TRUE
1900-01-01T00:00:00.129,0.012435784,TRUE
1900-01-01T00:00:00.130,0.012766024,TRUE
1900-01-01T00:00:00.131,0.013097113,TRUE
1900-01-01T00:00:00.132,0.013429049,TRUE
1900-01-01T00:00:00.133,0.013761833,TRUE
1900-01-01T00:00:00.134,0.014095462,TRUE
1900-01-01T00:00:00.135,0.014429938,TRUE
1900-01-01T00:00:00.136,0.014765258,TRUE
1900-01-01T00:00:00.137,0.015101422,TRUE
1900-01-01T00:00:00.138,0.01543843,TRUE
1900-01-01T00:00:00.139,0.015776281,TRUE
1900-01-01T00:00:00.140,0.016114974,TRUE
1900-01-01T00:00:00.141,0.016454508,TRUE
1900-01-01T00:00:00.142,0.016794883,TRUE
1900-01-01T00:00:00.143,0.017136099,TRUE
1900-01-01T00:00:00.144,0.017478153,TRUE
1900-01-01T00:00:00.145,0.017821046,TRUE
1900-01-01T00:00:00.146,0.018164778,TRUE
1900-01-01T00:00:00.147,0.018509346,TRUE
1900-01-01T00:00:00.148,0.018854751,TRUE
1900-01-01T00:00:00.149,0.019200992,TRUE
1900-01-01T00:00:00.150,0.019548069,TRUE
1900-01-01T00:00:00.151,0.019895979,TRUE
1900-01-01T00:00:00.152,0.020244724,TRUE
1900-01-01T00:00:00.153,0.020594302,TRUE
1900-01-01T00:00:00.154,0.020944712,TRUE
1900-01-01T00:00:00.155,0.021295954,TRUE
1900-01-01T00:00:00.156,0.021648026,TRUE
1900-01-01T00:00:00.157,0.022000929,TRUE
1900-01-01T00:00:00.158,0.022354662,TRUE
1900-01-01T00:00:00.159,0.022709224,TRUE
1900-01-01T00:00:00.160,0.023064614,TRUE
1900-01-01T00:00:00.161,0.023420831,TRUE
1900-01-01T00:00:00.162,0.023777875,TRUE
1900-01-01T00:00:00.163,0.024135745,TRUE
1900-01-01T00:00:00.164,0.024494441,TRUE
1900-01-01T00:00:00.165,0.024853961,TRUE
1900-01-01T00:00:00.166,0.025214305,TRUE
1900-01-01T00:00:00.167,0.025575473,TRUE
1900-01-01T00:00:00.168,0.025937463,TRUE
1900-01-01T00:00:00.169,0.026300275,TRUE
1900-01-01T00:00:00.170,0.026663908,TRUE
1900-01-01T00:00:00.171,0.027028361,TRUE
1900-01-01T00:00:00.172,0.027393635,TRUE
1900-01-01T00:00:00.173,0.027759727,TRUE
1900-01-01T00:00:00.174,0.028126637,TRUE
1900-01-01T00:00:00.175,0.028494365,TRUE
1900-01-01T00:00:00.176,0.028862911,TRUE
1900-01-01T00:00:00.177,0.029232272,TRUE
1900-01-01T00:00:00.178,0.029602448,TRUE
1900-01-01T00:00:00.179,0.02997344,TRUE
1900-01-01T00:00:00.180,0.030345245,TRUE
1900-01-01T00:00:00.181,0.030717864,TRUE
1900-01-01T00:00:00.182,0.031091296,TRUE
1900-01-01T00:00:00.183,0.031465539,TRUE
1900-01-01T00:00:00.184,0.031840593,TRUE
1900-01-01T00:00:00.185,0.032216458,TRUE
1900-01-01T00:00:00.186,0.032593133,TRUE
1900-01-01T00:00:00.187,0.032970617,TRUE
1900-01-01T00:00:00.188,0.033348909,TRUE
1900-01-01T00:00:00.189,0.033728009,TRUE
1900-01-01T00:00:00.190,0.034107915,TRUE
1900-01-01T00:00:00.191,0.034488628,TRUE
1900-01-01T00:00:00.192,0.034870146,TRUE
1900-01-01T00:00:00.193,0.035252469,TRUE
1900-01-01T00:00:00.194,0.035635596,TRUE
1900-01-01T00:00:00.195,0.036019526,TRUE
1900-01-01T00:00:00.196,0.036404259,TRUE
1900-01-01T00:00:00.197,0.036789793,TRUE
1900-01-01T00:00:00.198,0.037176129,TRUE
1900-01-01T00:00:00.199,0.037563265,TRUE
1900-01-01T00:00:00.200,0.037951201,TRUE
1900-01-01T00:00:00.201,0.038339935,TRUE
1900-01-01T00:00:00.202,0.038729468,TRUE
1900-01-01T00:00:00.203,0.039119799,TRUE
1900-01-01T00:00:00.204,0.039510926,TRUE
1900-01-01T00:00:00.205,0.039902849,TRUE
1900-01-01T00:00:00.206,0.040295568,TRUE
1900-01-01T00:00:00.207,0.040689081,TRUE
1900-01-01T00:00:00.208,0.041083388,TRUE
1900-01-01T00:00:00.209,0.041478488,TRUE
1900-01-01T00:00:00.210,0.04187438,TRUE
1900-01-01T00:00:00.211,0.042271065,TRUE
1900-01-01T00:00:00.212,0.04266854,TRUE
1900-01-01T00:00:00.213,0.043066805,TRUE
1900-01-01T00:00:00.214,0.04346586,TRUE
1900-01-01T00:00:00.215,0.043865704,TRUE
1900-01-01T00:00:00.216,0.044266336,TRUE
1900-01-01T00:00:00.217,0.044667755,TRUE
1900-01-01T00:00:00.218,0.04506996,TRUE
1900-01-01T00:00:00.219,0.045472952,TRUE
1900-01-01T00:00:00.220,0.045876728,TRUE
1900-01-01T00:00:00.221,0.046281289,TRUE
1900-01-01T00:00:00.222,0.046686634,TRUE
1900-01-01T00:00:00.223,0.047092761,TRUE
1900-01-01T00:00:00.224,0.047499671,TRUE
1900-01-01T00:00:00.225,0.047907362,TRUE
1900-01-01T00:00:00.226,0.048315834,TRUE
1900-01-01T00:00:00.227,0.048725085,TRUE
1900-01-01T00:00:00.228,0.049135116,TRUE
1900-01-01T00:00:00.229,0.049545926,TRUE
1900-01-01T00:00:00.230,0.049957513,TRUE
1900-01-01T00:00:00.231,0.050369877,TRUE
1900-01-01T00:00:00.232,0.050783018,TRUE
1900-01-01T00:00:00.233,0.051196934,TRUE
1900-01-01T00:00:00.234,0.051611625,TRUE
1900-01-01T00:00:00.235,0.052027089,TRUE
1900-01-01T00:00:00.236,0.052443328,TRUE
1900-01-01T00:00:00.237,0.052860338,TRUE
1900-01-01T00:00:00.238,0.053278121,TRUE
1900-01-01T00:00:00.239,0.053696675,TRUE
1900-01-01T00:00:00.240,0.054115999,TRUE
1900-01-01T00:00:00.241,0.054536092,TRUE
1900-01-01T00:00:00.242,0.054956955,TRUE
1900-01-01T00:00:00.243,0.055378585,TRUE
1900-01-01T00:00:00.244,0.055800983,TRUE
1900-01-01T00:00:00.245,0.056224148,TRUE
1900-01-01T00:00:00.246,0.056648079,TRUE
1900-01-01T00:00:00.247,0.057072774,TRUE
1900-01-01T00:00:00.248,0.057498234,TRUE
1900-01-01T00:00:00.249,0.057924458,TRUE
1900-01-01T00:00:00.250,0.058351445,TRUE
1900-01-01T00:00:00.251,0.058779193,TRUE
1900-01-01T00:00:00.252,0.059207703,TRUE
1900-01-01T00:00:00.253,0.059636974,TRUE
1900-01-01T00:00:00.254,0.060067005,TRUE
1900-01-01T00:00:00.255,0.060497795,TRUE
1900-01-01T00:00:00.256,0.060929343,TRUE
1900-01-01T00:00:00.257,0.061361649,TRUE
1900-01-01T00:00:00.258,0.061794712,TRUE
1900-01-01T00:00:00.259,0.062228531,TRUE
1900-01-01T00:00:00.260,0.062663105,TRUE
1900-01-01T00:00:00.261,0.063098435,TRUE
1900-01-01T00:00:00.262,0.063534518,TRUE
1900-01-01T00:00:00.263,0.063971354,TRUE
1900-01-01T00:00:00.264,0.064408942,TRUE
1900-01-01T00:00:00.265,0.064847282,TRUE
1900-01-01T00:00:00.266,0.065286374,TRUE
1900-01-01T00:00:00.267,0.065726215,TRUE
1900-01-01T00:00:00.268,0.066166805,TRUE
1900-01-01T00:00:00.269,0.066608145,TRUE
1900-01-01T00:00:00.270,0.067050232,TRUE
1900-01-01T00:00:00.271,0.067493066,TRUE
1900-01-01T00:00:00.272,0.067936647,TRUE
1900-01-01T00:00:00.273,0.068380973,TRUE
1900-01-01T00:00:00.274,0.068826044,TRUE
1900-01-01T00:00:00.275,0.069271859,TRUE
1900-01-01T00:00:00.276,0.069718417,TRUE
1900-01-01T00:00:00.277,0.070165718,TRUE
1900-01-01T00:00:00.278,0.070613761,TRUE
1900-01-01T00:00:00.279,0.071062545,TRUE
1900-01-01T00:00:00.280,0.071512069,TRUE
1900-01-01T00:00:00.281,0.071962333,TRUE
1900-01-01T00:00:00.282,0.072413335,TRUE
1900-01-01T00:00:00.283,0.072865076,TRUE
1900-01-01T00:00:00.284,0.073317554,TRUE
1900-01-01T00:00:00.285,0.073770768,TRUE
1900-01-01T00:00:00.286,0.074224718,TRUE
1900-01-01T00:00:00.287,0.074679403,TRUE
1900-01-01T00:00:00.288,0.075134822,TRUE
1900-01-01T00:00:00.289,0.075590974,TRUE
1900-01-01T00:00:00.290,0.07604786,TRUE
1900-01-01T00:00:00.291,0.076505477,TRUE
1900-01-01T00:00:00.292,0.076963825,TRUE
1900-01-01T00:00:00.293,0.077422904,TRUE
1900-01-01T00:00:00.294,0.077882712,TRUE
1900-01-01T00:00:00.295,0.078343249,TRUE
1900-01-01T00:00:00.296,0.078804514,TRUE
1900-01-01T00:00:00.297,0.079266507,TRUE
1900-01-01T00:00:00.298,0.079729226,TRUE
1900-01-01T00:00:00.299,0.080192671,TRUE
1900-01-01T00:00:00.300,0.08065684,TRUE
1900-01-01T00:00:00.301,0.081121734,TRUE
1900-01-01T00:00:00.302,0.081587352,TRUE
1900-01-01T00:00:00.303,0.082053692,TRUE
1900-01-01T00:00:00.304,0.082520754,TRUE
1900-01-01T00:00:00.305,0.082988538,TRUE
1900-01-01T00:00:00.306,0.083457041,TRUE
1900-01-01T00:00:00.307,0.083926265,TRUE
1900-01-01T00:00:00.308,0.084396207,TRUE
1900-01-01T00:00:00.309,0.084866867,TRUE
1900-01-01T00:00:00.310,0.085338245,TRUE
1900-01-01T00:00:00.311,0.085810339,TRUE
1900-01-01T00:00:00.312,0.086283149,TRUE
1900-01-01T00:00:00.313,0.086756673,TRUE
1900-01-01T00:00:00.314,0.087230913,TRUE
1900-01-01T00:00:00.315,0.087705865,TRUE
1900-01-01T00:00:00.316,0.08818153,TRUE
1900-01-01T00:00:00.317,0.088657907,TRUE
1900-01-01T00:00:00.318,0.089134995,TRUE
1900-01-01T00:00:00.319,0.089612794,TRUE
1900-01-01T00:00:00.320,0.090091302,TRUE
1900-01-01T00:00:00.321,0.090570519,TRUE
1900-01-01T00:00:00.322,0.091050444,TRUE
1900-01-01T00:00:00.323,0.091531076,TRUE
1900-01-01T00:00:00.324,0.092012414,TRUE
1900-01-01T00:00:00.325,0.092494459,TRUE
1900-01-01T00:00:00.326,0.092977208,TRUE
1900-01-01T00:00:00.327,0.093460661,TRUE
1900-01-01T00:00:00.328,0.093944818,TRUE
1900-01-01T00:00:00.329,0.094429677,TRUE
1900-01-01T00:00:00.330,0.094915238,TRUE
1900-01-01T00:00:00.331,0.0954015,TRUE
1900-01-01T00:00:00.332,0.095888462,TRUE
1900-01-01T00:00:00.333,0.096376123,TRUE
1900-01-01T00:00:00.334,0.096864484,TRUE
1900-01-01T00:00:00.335,0.097353542,TRUE
1900-01-01T00:00:00.336,0.097843297,TRUE
1900-01-01T00:00:00.337,0.098333748,TRUE
1900-01-01T00:00:00.338,0.098824895,TRUE
1900-01-01T00:00:00.339,0.099316737,TRUE
1900-01-01T00:00:00.340,0.099809273,TRUE
1900-01-01T00:00:00.341,0.100302502,TRUE
1900-01-01T00:00:00.342,0.100796423,TRUE
1900-01-01T00:00:00.343,0.101291036,TRUE
1900-01-01T00:00:00.344,0.10178634,TRUE
1900-01-01T00:00:00.345,0.102282334,TRUE
1900-01-01T00:00:00.346,0.102779017,TRUE
1900-01-01T00:00:00.347,0.103276389,TRUE
1900-01-01T00:00:00.348,0.103774448,TRUE
1900-01-01T00:00:00.349,0.104273194,TRUE
1900-01-01T00:00:00.350,0.104772626,TRUE
1900-01-01T00:00:00.351,0.105272744,TRUE
1900-01-01T00:00:00.352,0.105773546,TRUE
1900-01-01T00:00:00.353,0.106275032,TRUE
1900-01-01T00:00:00.354,0.106777201,TRUE
1900-01-01T00:00:00.355,0.107280052,TRUE
1900-01-01T00:00:00.356,0.107783584,TRUE
1900-01-01T00:00:00.357,0.108287797,TRUE
1900-01-01T00:00:00.358,0.10879269,TRUE
1900-01-01T00:00:00.359,0.109298261,TRUE
1900-01-01T00:00:00.360,0.109804511,TRUE
1900-01-01T00:00:00.361,0.110311439,TRUE
1900-01-01T00:00:00.362,0.110819043,TRUE
1900-01-01T00:00:00.363,0.111327323,TRUE
1900-01-01T00:00:00.364,0.111836278,TRUE
1900-01-01T00:00:00.365,0.112345907,TRUE
1900-01-01T00:00:00.366,0.11285621,TRUE
1900-01-01T00:00:00.367,0.113367185,TRUE
1900-01-01T00:00:00.368,0.113878832,TRUE
1900-01-01T00:00:00.369,0.11439115,TRUE
1900-01-01T00:00:00.370,0.114904139,TRUE
1900-01-01T00:00:00.371,0.115417797,TRUE
1900-01-01T00:00:00.372,0.115932124,TRUE
1900-01-01T00:00:00.373,0.116447119,TRUE
1900-01-01T00:00:00.374,0.11696278,TRUE
1900-01-01T00:00:00.375,0.117479109,TRUE
1900-01-01T00:00:00.376,0.117996102,TRUE
1900-01-01T00:00:00.377,0.118513761,TRUE
1900-01-01T00:00:00.378,0.119032083,TRUE
1900-01-01T00:00:00.379,0.119551069,TRUE
1900-01-01T00:00:00.380,0.120070716,TRUE
1900-01-01T00:00:00.381,0.120591026,TRUE
1900-01-01T00:00:00.382,0.121111996,TRUE
1900-01-01T00:00:00.383,0.121633626,TRUE
1900-01-01T00:00:00.384,0.122155915,TRUE
1900-01-01T00:00:00.385,0.122678862,TRUE
1900-01-01T00:00:00.386,0.123202468,TRUE
1900-01-01T00:00:00.387,0.123726729,TRUE
1900-01-01T00:00:00.388,0.124251647,TRUE
1900-01-01T00:00:00.389,0.12477722,TRUE
1900-01-01T00:00:00.390,0.125303447,TRUE
1900-01-01T00:00:00.391,0.125830328,TRUE
1900-01-01T00:00:00.392,0.126357862,TRUE
1900-01-01T00:00:00.393,0.126886047,TRUE
1900-01-01T00:00:00.394,0.127414884,TRUE
1900-01-01T00:00:00.395,0.127944371,TRUE
1900-01-01T00:00:00.396,0.128474507,TRUE
1900-01-01T00:00:00.397,0.129005292,TRUE
1900-01-01T00:00:00.398,0.129536725,TRUE
1900-01-01T00:00:00.399,0.130068806,TRUE
1900-01-01T00:00:00.400,0.130601532,TRUE
1900-01-01T00:00:00.401,0.131134904,TRUE
1900-01-01T00:00:00.402,0.131668921,TRUE
1900-01-01T00:00:00.403,0.132203582,TRUE
1900-01-01T00:00:00.404,0.132738886,TRUE
1900-01-01T00:00:00.405,0.133274832,TRUE
1900-01-01T00:00:00.406,0.133811419,TRUE
1900-01-01T00:00:00.407,0.134348648,TRUE
1900-01-01T00:00:00.408,0.134886516,TRUE
1900-01-01T00:00:00.409,0.135425023,TRUE
1900-01-01T00:00:00.410,0.135964169,TRUE
1900-01-01T00:00:00.411,0.136503952,TRUE
1900-01-01T00:00:00.412,0.137044371,TRUE
1900-01-01T00:00:00.413,0.137585427,TRUE
1900-01-01T00:00:00.414,0.138127117,TRUE
1900-01-01T00:00:00.415,0.138669442,TRUE
1900-01-01T00:00:00.416,0.1392124,TRUE
1900-01-01T00:00:00.417,0.139755991,TRUE
1900-01-01T00:00:00.418,0.140300214,TRUE
1900-01-01T00:00:00.419,0.140845067,TRUE
1900-01-01T00:00:00.420,0.141390551,TRUE
1900-01-01T00:00:00.421,0.141936664,TRUE
1900-01-01T00:00:00.422,0.142483406,TRUE
1900-01-01T00:00:00.423,0.143030775,TRUE
1900-01-01T00:00:00.424,0.143578772,TRUE
1900-01-01T00:00:00.425,0.144127394,TRUE
1900-01-01T00:00:00.426,0.144676642,TRUE
1900-01-01T00:00:00.427,0.145226515,TRUE
1900-01-01T00:00:00.428,0.145777011,TRUE
1900-01-01T00:00:00.429,0.14632813,TRUE
1900-01-01T00:00:00.430,0.146879871,TRUE
1900-01-01T00:00:00.431,0.147432233,TRUE
1900-01-01T00:00:00.432,0.147985216,TRUE
1900-01-01T00:00:00.433,0.148538818,TRUE
1900-01-01T00:00:00.434,0.149093039,TRUE
1900-01-01T00:00:00.435,0.149647878,TRUE
1900-01-01T00:00:00.436,0.150203335,TRUE
1900-01-01T00:00:00.437,0.150759407,TRUE
1900-01-01T00:00:00.438,0.151316096,TRUE
1900-01-01T00:00:00.439,0.151873399,TRUE
1900-01-01T00:00:00.440,0.152431316,TRUE
1900-01-01T00:00:00.441,0.152989846,TRUE
1900-01-01T00:00:00.442,0.153548988,TRUE
1900-01-01T00:00:00.443,0.154108742,TRUE
1900-01-01T00:00:00.444,0.154669107,TRUE
1900-01-01T00:00:00.445,0.155230081,TRUE
1900-01-01T00:00:00.446,0.155791664,TRUE
1900-01-01T00:00:00.447,0.156353856,TRUE
1900-01-01T00:00:00.448,0.156916655,TRUE
1900-01-01T00:00:00.449,0.157480061,TRUE
1900-01-01T00:00:00.450,0.158044072,TRUE
1900-01-01T00:00:00.451,0.158608688,TRUE
1900-01-01T00:00:00.452,0.159173909,TRUE
1900-01-01T00:00:00.453,0.159739733,TRUE
1900-01-01T00:00:00.454,0.160306159,TRUE
1900-01-01T00:00:00.455,0.160873187,TRUE
1900-01-01T00:00:00.456,0.161440816,TRUE
1900-01-01T00:00:00.457,0.162009044,TRUE
1900-01-01T00:00:00.458,0.162577872,TRUE
1900-01-01T00:00:00.459,0.163147299,TRUE
1900-01-01T00:00:00.460,0.163717323,TRUE
1900-01-01T00:00:00.461,0.164287943,TRUE
1900-01-01T00:00:00.462,0.16485916,TRUE
1900-01-01T00:00:00.463,0.165430972,TRUE
1900-01-01T00:00:00.464,0.166003378,TRUE
1900-01-01T00:00:00.465,0.166576377,TRUE
1900-01-01T00:00:00.466,0.167149969,TRUE
1900-01-01T00:00:00.467,0.167724153,TRUE
1900-01-01T00:00:00.468,0.168298928,TRUE
1900-01-01T00:00:00.469,0.168874293,TRUE
1900-01-01T00:00:00.470,0.169450248,TRUE
1900-01-01T00:00:00.471,0.170026791,TRUE
1900-01-01T00:00:00.472,0.170603921,TRUE
1900-01-01T00:00:00.473,0.171181639,TRUE
1900-01-01T00:00:00.474,0.171759943,TRUE
1900-01-01T00:00:00.475,0.172338831,TRUE
1900-01-01T00:00:00.476,0.172918305,TRUE
1900-01-01T00:00:00.477,0.173498361,TRUE
1900-01-01T00:00:00.478,0.174079001,TRUE
1900-01-01T00:00:00.479,0.174660223,TRUE
1900-01-01T00:00:00.480,0.175242025,TRUE
1900-01-01T00:00:00.481,0.175824408,TRUE
1900-01-01T00:00:00.482,0.17640737,TRUE
1900-01-01T00:00:00.483,0.176990911,TRUE
1900-01-01T00:00:00.484,0.17757503,TRUE
1900-01-01T00:00:00.485,0.178159726,TRUE
1900-01-01T00:00:00.486,0.178744998,TRUE
1900-01-01T00:00:00.487,0.179330845,TRUE
1900-01-01T00:00:00.488,0.179917267,TRUE
1900-01-01T00:00:00.489,0.180504262,TRUE
1900-01-01T00:00:00.490,0.18109183,TRUE
1900-01-01T00:00:00.491,0.18167997,TRUE
1900-01-01T00:00:00.492,0.182268682,TRUE
1900-01-01T00:00:00.493,0.182857964,TRUE
1900-01-01T00:00:00.494,0.183447815,TRUE
1900-01-01T00:00:00.495,0.184038235,TRUE
1900-01-01T00:00:00.496,0.184629223,TRUE
1900-01-01T00:00:00.497,0.185220778,TRUE
1900-01-01T00:00:00.498,0.185812899,TRUE
1900-01-01T00:00:00.499,0.186405585,TRUE
1900-01-01T00:00:00.500,0.186998836,TRUE
1900-01-01T00:00:00.501,0.187592651,TRUE
1900-01-01T00:00:00.502,0.188187028,TRUE
1900-01-01T00:00:00.503,0.188781968,TRUE
1900-01-01T00:00:00.504,0.189377469,TRUE
1900-01-01T00:00:00.505,0.18997353,TRUE
1900-01-01T00:00:00.506,0.190570151,TRUE
1900-01-01T00:00:00.507,0.191167331,TRUE
1900-01-01T00:00:00.508,0.191765068,TRUE
1900-01-01T00:00:00.509,0.192363363,TRUE
1900-01-01T00:00:00.510,0.192962213,TRUE
1900-01-01T00:00:00.511,0.19356162,TRUE
1900-01-01T00:00:00.512,0.19416158,TRUE
1900-01-01T00:00:00.513,0.194762095,TRUE
1900-01-01T00:00:00.514,0.195363162,TRUE
1900-01-01T00:00:00.515,0.195964782,TRUE
1900-01-01T00:00:00.516,0.196566952,TRUE
1900-01-01T00:00:00.517,0.197169674,TRUE
1900-01-01T00:00:00.518,0.197772944,TRUE
1900-01-01T00:00:00.519,0.198376764,TRUE
1900-01-01T00:00:00.520,0.198981131,TRUE
1900-01-01T00:00:00.521,0.199586045,TRUE
1900-01-01T00:00:00.522,0.200191506,TRUE
1900-01-01T00:00:00.523,0.200797512,TRUE
1900-01-01T00:00:00.524,0.201404063,TRUE
1900-01-01T00:00:00.525,0.202011157,TRUE
1900-01-01T00:00:00.526,0.202618794,TRUE
1900-01-01T00:00:00.527,0.203226974,TRUE
1900-01-01T00:00:00.528,0.203835694,TRUE
1900-01-01T00:00:00.529,0.204444955,TRUE
1900-01-01T00:00:00.530,0.205054755,TRUE
1900-01-01T00:00:00.531,0.205665095,TRUE
1900-01-01T00:00:00.532,0.206275972,TRUE
